2025-01-01 11:15:10,930 - 55/100
2025-01-01 11:15:10,943 - 56/100
2025-01-01 11:15:10,958 - 57/100
2025-01-01 11:15:10,984 - 58/100
2025-01-01 11:15:10,993 - 59/100
2025-01-01 11:15:11,017 - 60/100
2025-01-01 11:15:11,045 - 61/100
2025-01-01 11:15:11,085 - 62/100
2025-01-01 11:15:11,106 - 63/100
2025-01-01 11:15:11,116 - 64/100
2025-01-01 11:15:11,131 - 65/100
2025-01-01 11:15:11,150 - 66/100
2025-01-01 11:15:11,170 - 67/100
2025-01-01 11:15:11,208 - 68/100
2025-01-01 11:15:11,244 - 69/100
2025-01-01 11:15:11,281 - 70/100
2025-01-01 11:15:11,317 - 71/100
2025-01-01 11:15:11,353 - 72/100
2025-01-01 11:15:11,391 - 73/100
2025-01-01 11:15:11,404 - 74/100
2025-01-01 11:15:11,422 - 75/100
2025-01-01 11:15:11,444 - 76/100
2025-01-01 11:15:11,465 - 77/100
2025-01-01 11:15:11,485 - 78/100
2025-01-01 11:15:11,507 - 79/100
2025-01-01 11:15:11,525 - 80/100
2025-01-01 11:15:11,545 - 81/100
2025-01-01 11:15:11,568 - 82/100
2025-01-01 11:15:11,591 - 83/100
2025-01-01 11:15:11,611 - 84/100
2025-01-01 11:15:11,633 - 85/100
2025-01-01 11:15:11,666 - 86/100
2025-01-01 11:15:11,679 - 87/100
2025-01-01 11:15:11,692 - 88/100
2025-01-01 11:15:11,704 - 89/100
2025-01-01 11:15:11,716 - 90/100
2025-01-01 11:15:11,729 - 91/100
2025-01-01 11:15:11,743 - 92/100
2025-01-01 11:15:11,766 - 93/100
2025-01-01 11:15:11,808 - 94/100
2025-01-01 11:15:11,849 - 95/100
2025-01-01 11:15:11,887 - 96/100
2025-01-01 11:15:11,929 - 97/100
2025-01-01 11:15:11,947 - 98/100
2025-01-01 11:15:11,965 - 99/100
2025-01-01 11:15:11,982 - 100/100
2025-01-01 11:15:11,995 - prec:0.5148235354717511  recall:0.8201154494623024  F1: 0.5691810609093447 
2025-01-01 11:15:11,996 - Epoch: 3 / 10
2025-01-01 11:22:52,572 - 0.9290907382965088
2025-01-01 11:22:52,711 - 1/100
2025-01-01 11:22:52,721 - 2/100
2025-01-01 11:22:52,731 - 3/100
2025-01-01 11:22:52,740 - 4/100
2025-01-01 11:22:52,750 - 5/100
2025-01-01 11:22:52,759 - 6/100
2025-01-01 11:22:52,769 - 7/100
2025-01-01 11:22:52,778 - 8/100
2025-01-01 11:22:52,786 - 9/100
2025-01-01 11:22:52,796 - 10/100
2025-01-01 11:22:52,805 - 11/100
2025-01-01 11:22:52,814 - 12/100
2025-01-01 11:22:52,824 - 13/100
2025-01-01 11:22:52,833 - 14/100
2025-01-01 11:22:52,843 - 15/100
2025-01-01 11:22:52,852 - 16/100
2025-01-01 11:22:52,861 - 17/100
2025-01-01 11:22:52,871 - 18/100
2025-01-01 11:22:52,880 - 19/100
2025-01-01 11:22:52,889 - 20/100
2025-01-01 11:22:52,899 - 21/100
2025-01-01 11:22:52,909 - 22/100
2025-01-01 11:22:52,918 - 23/100
2025-01-01 11:22:52,931 - 24/100
2025-01-01 11:22:52,945 - 25/100
2025-01-01 11:22:52,958 - 26/100
2025-01-01 11:22:52,967 - 27/100
2025-01-01 11:22:52,977 - 28/100
2025-01-01 11:22:52,986 - 29/100
2025-01-01 11:22:52,994 - 30/100
2025-01-01 11:22:53,010 - 31/100
2025-01-01 11:22:53,021 - 32/100
2025-01-01 11:22:53,032 - 33/100
2025-01-01 11:22:53,040 - 34/100
2025-01-01 11:22:53,056 - 35/100
2025-01-01 11:22:53,066 - 36/100
2025-01-01 11:22:53,093 - 37/100
2025-01-01 11:22:53,123 - 38/100
2025-01-01 11:22:53,158 - 39/100
2025-01-01 11:22:53,186 - 40/100
2025-01-01 11:22:53,194 - 41/100
2025-01-01 11:22:53,239 - 42/100
2025-01-01 11:22:53,267 - 43/100
2025-01-01 11:22:53,277 - 44/100
2025-01-01 11:22:53,297 - 45/100
2025-01-01 11:22:53,317 - 46/100
2025-01-01 11:22:53,326 - 47/100
2025-01-01 11:22:53,350 - 48/100
2025-01-01 11:22:53,372 - 49/100
